"","Season","Group","clutch_ID","clutch_size","laid_date","laid_date_error","mother_ID","egg_position","egg_weight_date","egg_weight","tarsus_med","wing_med","yd","egg_volume","Sept_day","female_helpers","male_helpers","cent_female_helpers","mean_female_helpers","cent_male_helpers","mean_male_helpers","temp_above_35","rainfall","age_error","cent_volume","mean_volume","time_since_prev_ba","fate_prev_ba","female_helper_prev_ba","male_helper_prev_ba","Clutch_order"
"212","2008-9","FOSA","FO008",2,"06/12/2008",1,"4H-39196",NA,"07/12/2008",3.05,24.8,104,341,2541.3570504,97,1,3,-1.33333333333333,2.33333333333333,0.277777777777778,2.72222222222222,7,0,3235,-807.461953126875,3348.81900352688,53,"REARING",NA,NA,2
"213","2008-9","FOSA","FO008",2,"06/12/2008",1,"4H-39196",NA,"07/12/2008",3.16,24.8,104,341,3393.45912024,97,1,3,-1.33333333333333,2.33333333333333,0.277777777777778,2.72222222222222,7,0,3235,44.6401167131248,3348.81900352688,53,"REARING",NA,NA,2
"214","2009-10","FOSA","FO014",2,"06/01/2010",3,"4H-39196",NA,"08/01/2010",NA,24.8,104,6,3344.8298616,127,3,4,0.666666666666667,2.33333333333333,1.27777777777778,2.72222222222222,4,8.5,3235,-3.98914192687516,3348.81900352688,17,"INCUBATION",3,4,NA
"215","2009-10","FOSA","FO014",2,"06/01/2010",3,"4H-39196",NA,"08/01/2010",NA,24.8,104,6,3285.64384992,127,3,4,0.666666666666667,2.33333333333333,1.27777777777778,2.72222222222222,4,8.5,3235,-63.175153606875,3348.81900352688,17,"INCUBATION",3,4,NA
"216","2012-13","FOSA","FO022",2,"18/12/2012",3,"4H-39196",NA,"21/12/2012",2.78,24.8,104,353,2933.37796752,109,1,3,-1.33333333333333,2.33333333333333,0.277777777777778,2.72222222222222,0,0,3235,-415.441036006875,3348.81900352688,83,"SUCCESS",1,3,NA
"217","2007-8","FOSA","FO005",2,"11/04/2008",2,"4H-39196",NA,"12/04/2008",3.05,24.8,104,102,3221.2328148,223,0,0,-2.33333333333333,2.33333333333333,-2.72222222222222,2.72222222222222,0,23.5,3235,-127.586188726875,3348.81900352688,65,"SUCCESS",0,0,NA
"218","2007-8","FOSA","FO005",2,"11/04/2008",2,"4H-39196",NA,"12/04/2008",3.24,24.8,104,102,3529.86300288,223,0,0,-2.33333333333333,2.33333333333333,-2.72222222222222,2.72222222222222,0,23.5,3235,181.043999353125,3348.81900352688,65,"SUCCESS",0,0,NA
"219","2013-14","FOSA","FO025",2,"19/02/2014",1,"4H-54927",1,"20/02/2014",3.69,24.5,105,50,3657.96286992,171,0,1,-1.71428571428571,1.71428571428571,-0.857142857142857,1.85714285714286,0,5.5,1,-47.2179755185716,3705.18084543857,60,"SUCCESS",0,2,NA
"220","2014-15","FOSA","FO028",2,"22/09/2014",0,"4H-54927",1,"22/09/2014",3.49,24.5,105,265,3752.41750848,21,3,1,1.28571428571429,1.71428571428571,-0.857142857142857,1.85714285714286,0,4,1,47.236663041429,3705.18084543857,267,"FIRST_CLUTH",3,1,NA
"221","2013-14","FOSA","FO025",2,"21/02/2014",1,"4H-54927",2,"22/02/2014",3.66,24.5,105,52,3904.8937542,173,0,1,-1.71428571428571,1.71428571428571,-0.857142857142857,1.85714285714286,0,5.5,1,199.712908761428,3705.18084543857,60,"SUCCESS",0,2,NA
"222","2014-15","FOSA","FO028",2,"23/09/2014",0,"4H-54927",2,"23/09/2014",3.48,24.5,105,266,3660.32253456,22,3,1,1.28571428571429,1.71428571428571,-0.857142857142857,1.85714285714286,0,9,1,-44.8583108785715,3705.18084543857,267,"FIRST_CLUTH",3,1,NA
"223","2013-14","FOSA","FO023",2,"11/10/2013",2,"4H-54927",NA,"18/10/2013",4.64,24.5,105,284,3440.55079368,40,0,2,-1.71428571428571,1.71428571428571,0.142857142857143,1.85714285714286,0,0,1,-264.630051758571,3705.18084543857,296,"FIRST_CLUTH",1,3,NA
"224","2013-14","FOSA","FO023",2,"11/10/2013",2,"4H-54927",NA,"18/10/2013",4.84,24.5,105,284,3657.8134575,40,0,2,-1.71428571428571,1.71428571428571,0.142857142857143,1.85714285714286,0,0,1,-47.3673879385715,3705.18084543857,296,"FIRST_CLUTH",1,3,NA
"225","2013-14","FOSA","FO024",2,"23/12/2013",2,"4H-54927",NA,"24/12/2013",3.45,24.5,105,357,3810.30912,113,0,2,-1.71428571428571,1.71428571428571,0.142857142857143,1.85714285714286,0,0,1,105.128274561428,3705.18084543857,73,"REARING",0,2,NA
"226","2013-14","FOSA","FO024",2,"23/12/2013",2,"4H-54927",NA,"24/12/2013",3.57,24.5,105,357,3751.7606658,113,0,2,-1.71428571428571,1.71428571428571,0.142857142857143,1.85714285714286,0,0,1,46.5798203614286,3705.18084543857,73,"REARING",0,2,NA
"227","2014-15","FOSA","FO027",2,"25/11/2014",0,"4H-54927",NA,"26/11/2014",3.42,24.5,105,329,3736.46592,85,3,1,1.28571428571429,1.71428571428571,-0.857142857142857,1.85714285714286,0,0,1,31.2850745614287,3705.18084543857,214,"FIRST_CLUTH",1,1,NA
"228","2014-15","FOSA","FO027",2,"25/11/2014",1,"4H-54927",NA,"26/11/2014",3.27,24.5,105,329,3513.0523932,85,3,1,1.28571428571429,1.71428571428571,-0.857142857142857,1.85714285714286,0,0,1,-192.128452238571,3705.18084543857,214,"FIRST_CLUTH",1,1,NA
"229","2015-16","FOSA","FO029",2,"07/02/2016",1,"4H-54927",NA,"08/02/2016",3.62,24.5,105,38,3839.8464,159,4,4,2.28571428571429,1.71428571428571,2.14285714285714,1.85714285714286,5,0,1,134.665554561429,3705.18084543857,173,"SUCCESS",3,1,2
"230","2015-16","FOSA","FO029",2,"07/02/2016",1,"4H-54927",NA,"08/02/2016",3.71,24.5,105,38,4013.70675552,159,4,4,2.28571428571429,1.71428571428571,2.14285714285714,1.85714285714286,5,0,1,308.525910081428,3705.18084543857,173,"SUCCESS",3,1,2
"231","2015-16","FOSA","FO030",2,"29/04/2016",3,"4H-54927",NA,"01/05/2016",3.6,24.5,105,120,3458.69641008,241,2,2,0.285714285714286,1.71428571428571,0.142857142857143,1.85714285714286,0,0,1,-246.484435358571,3705.18084543857,82,"SUCCESS",4,4,NA
"232","2015-16","FOSA","FO030",2,"29/04/2016",3,"4H-54927",NA,"01/05/2016",3.58,24.5,105,120,3674.7332532,241,2,2,0.285714285714286,1.71428571428571,0.142857142857143,1.85714285714286,0,0,1,-30.4475922385714,3705.18084543857,82,"SUCCESS",4,4,NA
"233","2012-13","GELADA","GE024",2,"18/01/2013",0,"4H-48772",1,"18/01/2013",3.61,24.5,102,18,3781.25269632,139,2,2,1.21052631578947,0.789473684210526,0.0526315789473684,1.94736842105263,5,30,1,-179.810168551579,3961.06286487158,28,"INCUBATION",NA,NA,3
"234","2013-14","GELADA","GE029",2,"07/04/2014",0,"4H-48772",1,"07/04/2014",3.6,24.5,102,97,3767.54822424,218,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,0,45.5,1,-193.514640631579,3961.06286487158,41,"SUCCESS",1,1,NA
"235","2015-16","GELADA","GE033",2,"27/09/2015",0,"4H-48772",1,"27/09/2015",3.76,24.5,102,270,3950.95668408,26,0,3,-0.789473684210526,0.789473684210526,1.05263157894737,1.94736842105263,2,0,1,-10.1061807915789,3961.06286487158,270,"FIRST_CLUTH",0,3,1
"236","2015-16","GELADA","GE034",2,"30/01/2016",0,"4H-48772",1,"30/01/2016",3.7,24.5,102,30,3887.4875004,151,0,3,-0.789473684210526,0.789473684210526,1.05263157894737,1.94736842105263,1,0,1,-73.5753644715783,3961.06286487158,125,"SUCCESS",0,3,2
"237","2012-13","GELADA","GE024",2,"19/01/2013",0,"4H-48772",2,"19/01/2013",3.52,24.5,102,19,3705.82073928,140,2,2,1.21052631578947,0.789473684210526,0.0526315789473684,1.94736842105263,5,18.5,1,-255.24212559158,3961.06286487158,28,"INCUBATION",NA,NA,3
"238","2013-14","GELADA","GE029",2,"08/04/2014",0,"4H-48772",2,"08/04/2014",3.44,24.5,102,98,3662.62272,219,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,0,45.5,1,-298.440144871579,3961.06286487158,41,"SUCCESS",1,1,NA
"239","2015-16","GELADA","GE033",2,"28/09/2015",0,"4H-48772",2,"13/10/2015",3,24.5,102,271,3828.32721,27,0,3,-0.789473684210526,0.789473684210526,1.05263157894737,1.94736842105263,2,0,1,-132.73565487158,3961.06286487158,270,"FIRST_CLUTH",0,3,1
"240","2015-16","GELADA","GE034",2,"31/01/2016",0,"4H-48772",2,"31/01/2016",3.79,24.5,102,31,3919.22209224,152,0,3,-0.789473684210526,0.789473684210526,1.05263157894737,1.94736842105263,2,0,1,-41.8407726315781,3961.06286487158,125,"SUCCESS",0,3,2
"241","2013-14","GELADA","GE028",3,"27/02/2014",0,"4H-48772",3,"27/02/2014",3.68,24.5,102,58,3707.0253612,179,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,0,0,1,-254.037503671579,3961.06286487158,22,"INCUBATION",1,1,4
"242","2013-14","GELADA","GE027",2,"03/02/2014",1,"4H-48772",NA,"04/02/2014",3.93,24.5,102,34,3887.4875004,155,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,2,26,1,-73.5753644715783,3961.06286487158,45,"SUCCESS",1,1,3
"243","2013-14","GELADA","GE027",2,"03/02/2014",1,"4H-48772",NA,"04/02/2014",3.73,24.5,102,34,4156.93473624,155,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,2,26,1,195.87187136842,3961.06286487158,45,"SUCCESS",1,1,3
"244","2013-14","GELADA","GE028",3,"25/02/2014",1,"4H-48772",NA,"26/02/2014",3.9,24.5,102,56,4092.92932608,177,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,0,0,1,131.86646120842,3961.06286487158,22,"INCUBATION",1,1,4
"245","2013-14","GELADA","GE028",3,"25/02/2014",1,"4H-48772",NA,"26/02/2014",4.03,24.5,102,56,4221.57906,177,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,0,0,1,260.516195128421,3961.06286487158,22,"INCUBATION",1,1,4
"246","2013-14","GELADA","GE026",2,"20/12/2013",1,"4H-48772",NA,"21/12/2013",3.9,24.5,102,354,4140.50416416,110,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,0,0,1,179.44129928842,3961.06286487158,67,"INCUBATION",1,1,NA
"247","2013-14","GELADA","GE026",2,"20/12/2013",1,"4H-48772",NA,"21/12/2013",3.94,24.5,102,354,4204.95867,110,1,1,0.210526315789474,0.789473684210526,-0.947368421052632,1.94736842105263,0,0,1,243.895805128421,3961.06286487158,67,"INCUBATION",1,1,NA
"248","2014-15","GELADA","GE031",2,"15/11/2014",2,"4H-48772",NA,"17/11/2014",NA,24.5,102,319,4093.7761098,75,1,3,0.210526315789474,0.789473684210526,1.05263157894737,1.94736842105263,0,0,1,132.713244928421,3961.06286487158,65,"SUCCESS",1,3,NA
"249","2014-15","GELADA","GE031",2,"15/11/2014",2,"4H-48772",NA,"17/11/2014",NA,24.5,102,319,4189.7958804,75,1,3,0.210526315789474,0.789473684210526,1.05263157894737,1.94736842105263,0,0,1,228.733015528421,3961.06286487158,65,"SUCCESS",1,3,NA
"250","2014-15","GELADA","GE032",2,"30/12/2014",4,"4H-48772",NA,"01/01/2015",3.67,24.5,102,364,3936.0816,120,0,3,-0.789473684210526,0.789473684210526,1.05263157894737,1.94736842105263,3,29.5,1,-24.9812648715783,3961.06286487158,46,"REARING",1,3,3
"251","2014-15","GELADA","GE032",2,"30/12/2014",4,"4H-48772",NA,"01/01/2015",3.81,24.5,102,364,4125.88415772,120,0,3,-0.789473684210526,0.789473684210526,1.05263157894737,1.94736842105263,3,29.5,1,164.821292848421,3961.06286487158,46,"REARING",1,3,3
"252","2007-8","GELADA","GE003",2,"14/12/2007",0,"4H-48920",1,"14/12/2007",3.29,25.45,105,348,3479.51453598,104,0,2,-3.22222222222222,3.22222222222222,-1,3,2,31.25,3322,-89.4041447218747,3568.91868070188,14,"INCUBATION",0,2,3
"253","2007-8","GELADA","GE004",2,"30/01/2008",0,"4H-48920",1,"30/01/2008",3.8,25.45,105,30,3857.6736,151,2,1,-1.22222222222222,3.22222222222222,-2,3,1,0,3322,288.754919298126,3568.91868070188,47,"SUCCESS",0,2,4
"254","2008-9","GELADA","GE009",2,"09/02/2009",0,"4H-48920",1,"09/02/2009",3.28,25.45,105,40,3485.39904,161,4,5,0.777777777777778,3.22222222222222,2,3,3,0,3322,-83.5196407018748,3568.91868070188,106,"SUCCESS",4,5,3
"255","2009-10","GELADA","GE013",2,"06/01/2010",0,"4H-48920",1,"06/01/2010",3.47,25.45,105,6,3755.7432,127,4,4,0.777777777777778,3.22222222222222,1,3,4,8.5,3322,186.824519298125,3568.91868070188,61,"SUCCESS",6,3,3
"256","2010-11","GELADA","GE017",2,"10/01/2011",0,"4H-48920",1,"10/01/2011",3.51,25.45,105,10,3781.25269632,131,5,5,1.77777777777778,3.22222222222222,2,3,1,0,3322,212.334015618125,3568.91868070188,112,"INCUBATION",6,5,2
"257","2010-11","GELADA","GE018",2,"15/02/2011",0,"4H-48920",1,"15/02/2011",3.7,25.45,105,46,3795.95544937875,167,3,3,-0.222222222222222,3.22222222222222,0,3,0,85,3322,227.036768676875,3568.91868070188,36,"REARING",5,5,3
"258","2010-11","GELADA","GE019",2,"15/03/2011",0,"4H-48920",1,"15/03/2011",3.45,25.45,105,74,3594.5140683825,195,3,3,-0.222222222222222,3.22222222222222,0,3,0,8.5,3322,25.5953876806234,3568.91868070188,24,"REARING",3,3,NA
"259","2007-8","GELADA","GE003",2,"15/12/2007",0,"4H-48920",2,"15/12/2007",3.11,25.45,105,349,3223.84665384,105,0,2,-3.22222222222222,3.22222222222222,-1,3,3,31.25,3322,-345.072026861875,3568.91868070188,14,"INCUBATION",0,2,3
"260","2007-8","GELADA","GE004",2,"31/01/2008",0,"4H-48920",2,"31/01/2008",3.47,25.45,105,31,3618.3168,152,2,1,-1.22222222222222,3.22222222222222,-2,3,1,0,3322,49.3981192981246,3568.91868070188,47,"SUCCESS",0,2,4
"261","2008-9","GELADA","GE009",2,"10/02/2009",0,"4H-48920",2,"10/02/2009",3.33,25.45,105,41,3530.57659416,162,4,5,0.777777777777778,3.22222222222222,2,3,3,0,3322,-38.3420865418748,3568.91868070188,106,"SUCCESS",4,5,3
"262","2009-10","GELADA","GE013",2,"07/01/2010",0,"4H-48920",2,"07/01/2010",3.38,25.45,105,7,3610.977382485,128,4,4,0.777777777777778,3.22222222222222,1,3,3,0,3322,42.0587017831249,3568.91868070188,61,"SUCCESS",6,3,3
"263","2010-11","GELADA","GE017",2,"11/01/2011",0,"4H-48920",2,"11/01/2011",3.43,25.45,105,11,3508.69285494,132,5,5,1.77777777777778,3.22222222222222,2,3,0,0,3322,-60.2258257618746,3568.91868070188,112,"INCUBATION",6,5,2
"264","2010-11","GELADA","GE018",2,"16/02/2011",0,"4H-48920",2,"16/02/2011",3.17,25.45,105,47,3338.528076,168,3,3,-0.222222222222222,3.22222222222222,0,3,0,115,3322,-230.390604701875,3568.91868070188,36,"REARING",5,5,3
"265","2010-11","GELADA","GE019",2,"16/03/2011",0,"4H-48920",2,"16/03/2011",3.17,25.45,105,75,3373.29649872,196,3,3,-0.222222222222222,3.22222222222222,0,3,0,25,3322,-195.622181981875,3568.91868070188,24,"REARING",3,3,NA
"266","2009-10","GELADA","GE012",2,"07/11/2009",2,"4H-48920",NA,"12/11/2009",NA,25.45,105,311,3707.0253612,67,6,3,2.77777777777778,3.22222222222222,0,3,0,0,3322,138.106680498126,3568.91868070188,58,"SUCCESS",5,3,NA
"267","2009-10","GELADA","GE012",2,"07/11/2009",2,"4H-48920",NA,"12/11/2009",NA,25.45,105,311,3826.3104,67,6,3,2.77777777777778,3.22222222222222,0,3,0,0,3322,257.391719298125,3568.91868070188,58,"SUCCESS",5,3,NA
"268","2007-8","GELADA","GE006",2,"07/04/2008",3,"4H-48920",NA,"12/04/2008",3.11,25.45,105,98,2971.6603449075,219,2,1,-1.22222222222222,3.22222222222222,-2,3,0,4.5,3322,-597.258335794375,3568.91868070188,51,"INCUBATION",2,1,6
"269","2007-8","GELADA","GE006",2,"07/04/2008",3,"4H-48920",NA,"12/04/2008",3.44,25.45,105,98,3781.25269632,219,2,1,-1.22222222222222,3.22222222222222,-2,3,0,4.5,3322,212.334015618125,3568.91868070188,51,"INCUBATION",2,1,6
"270","2009-10","HYRAX","HY010",1,"09/01/2010",0,"4H-39168",1,"09/01/2010",4.32,23.9,105,9,4531.14764424,130,4,2,2.1304347826087,1.8695652173913,0.260869565217391,1.73913043478261,2,0,3235,84.5198261002179,4446.62781813978,100,"SUCCESS",4,1,2
"271","2008-9","HYRAX","HY007",1,"06/02/2009",2,"4H-39168",1,"07/02/2009",4.36,23.9,105,37,4607.23725,158,3,1,1.1304347826087,1.8695652173913,-0.739130434782609,1.73913043478261,3,0,3235,160.609431860217,4446.62781813978,70,"SUCCESS",2,1,3
"272","2007-8","HYRAX","HY003",2,"04/02/2008",0,"4H-39168",1,"04/02/2008",4.24,23.9,105,35,4531.3487015625,156,1,1,-0.869565217391304,1.8695652173913,-0.739130434782609,1.73913043478261,5,0,3235,84.7208834227167,4446.62781813978,50,"SUCCESS",0,1,3
"273","2008-9","HYRAX","HY006",2,"28/11/2008",0,"4H-39168",1,"28/11/2008",4.28,23.9,105,333,4497.32210832,89,2,1,0.130434782608696,1.8695652173913,-0.739130434782609,1.73913043478261,6,0,3235,50.6942901802167,4446.62781813978,33,"INCUBATION",2,1,2
"274","2010-11","HYRAX","HY014",2,"24/12/2010",0,"4H-39168",1,"24/12/2010",4.52,23.9,105,358,4603.84803,114,2,3,0.130434782608696,1.8695652173913,1.26086956521739,1.73913043478261,4,0,3235,157.220211860217,4446.62781813978,95,"REARING",3,4,2
"275","2010-11","HYRAX","HY015",2,"08/01/2011",0,"4H-39168",1,"08/01/2011",4.6,23.9,105,8,4800.08150712,129,2,2,0.130434782608696,1.8695652173913,0.260869565217391,1.73913043478261,3,1.5,3235,353.453688980217,4446.62781813978,15,"INCUBATION",2,3,3
"276","2007-8","HYRAX","HY002",3,"16/12/2007",0,"4H-39168",1,"16/12/2007",4,23.9,105,350,4321.24045704,106,0,1,-1.8695652173913,1.8695652173913,-0.739130434782609,1.73913043478261,3,31.25,3235,-125.387361099783,4446.62781813978,41,"REARING",NA,NA,2
"277","2007-8","HYRAX","HY003",2,"05/02/2008",0,"4H-39168",2,"05/02/2008",3.89,23.9,105,36,4117.29200064,157,1,1,-0.869565217391304,1.8695652173913,-0.739130434782609,1.73913043478261,5,0,3235,-329.335817499783,4446.62781813978,50,"SUCCESS",0,1,3
"278","2008-9","HYRAX","HY006",2,"29/11/2008",0,"4H-39168",2,"29/11/2008",3.98,23.9,105,334,4575.34329732,90,2,1,0.130434782608696,1.8695652173913,-0.739130434782609,1.73913043478261,6,0,3235,128.715479180216,4446.62781813978,33,"INCUBATION",2,1,2
"279","2010-11","HYRAX","HY014",2,"25/12/2010",0,"4H-39168",2,"25/12/2010",3.97,23.9,105,359,4125.88415772,115,2,3,0.130434782608696,1.8695652173913,1.26086956521739,1.73913043478261,3,0,3235,-320.743660419783,4446.62781813978,95,"REARING",3,4,2
"280","2010-11","HYRAX","HY015",2,"09/01/2011",0,"4H-39168",2,"09/01/2011",4.39,23.9,105,9,4539.74564736,130,2,2,0.130434782608696,1.8695652173913,0.260869565217391,1.73913043478261,2,0,3235,93.1178292202167,4446.62781813978,15,"INCUBATION",2,3,3
"281","2007-8","HYRAX","HY002",3,"17/12/2007",0,"4H-39168",2,"17/12/2007",4.07,23.9,105,351,4335.7925808,107,0,1,-1.8695652173913,1.8695652173913,-0.739130434782609,1.73913043478261,3,31.25,3235,-110.835237339783,4446.62781813978,41,"REARING",NA,NA,2
"282","2007-8","HYRAX","HY002",3,"18/12/2007",0,"4H-39168",3,"18/12/2007",4.18,23.9,105,352,4477.9066866,108,0,1,-1.8695652173913,1.8695652173913,-0.739130434782609,1.73913043478261,3,8.25,3235,31.2788684602165,4446.62781813978,41,"REARING",NA,NA,2
"283","2008-9","HYRAX","HY008",2,"28/04/2009",4,"4H-39168",NA,"30/04/2009",3.78,23.9,105,118,4487.5053,239,4,2,2.1304347826087,1.8695652173913,0.260869565217391,1.73913043478261,0,22.5,3235,40.8774818602178,4446.62781813978,80,"SUCCESS",3,1,NA
"284","2008-9","HYRAX","HY008",2,"28/04/2009",4,"4H-39168",NA,"30/04/2009",3.73,23.9,105,118,4505.35363488,239,4,2,2.1304347826087,1.8695652173913,0.260869565217391,1.73913043478261,0,22.5,3235,58.7258167402169,4446.62781813978,80,"SUCCESS",3,1,NA
"285","2009-10","HYRAX","HY011",2,"10/02/2010",4,"4H-39168",NA,"12/02/2010",NA,23.9,105,41,4459.7413449225,162,4,4,2.1304347826087,1.8695652173913,2.26086956521739,1.73913043478261,0,0,3235,13.1135267827185,4446.62781813978,32,"INCUBATION",4,2,3
"286","2009-10","HYRAX","HY011",2,"10/02/2010",4,"4H-39168",NA,"12/02/2010",NA,23.9,105,41,4346.07795765,162,4,4,2.1304347826087,1.8695652173913,2.26086956521739,1.73913043478261,0,0,3235,-100.549860489782,4446.62781813978,32,"INCUBATION",4,2,3
"287","2010-11","HYRAX","HY016",2,"21/02/2011",0,"4H-39168",1,"22/02/2011",3.99,23.9,105,52,4206.62180736,173,1,2,-0.869565217391304,1.8695652173913,0.260869565217391,1.73913043478261,0,47.5,3235,-240.006010779783,4446.62781813978,44,"REARING",2,2,4
"288","2010-11","HYRAX","HY016",2,"22/02/2011",0,"4H-39168",2,"22/02/2011",4.39,23.9,105,53,4658.85163584,174,1,2,-0.869565217391304,1.8695652173913,0.260869565217391,1.73913043478261,0,17.5,3235,212.223817700216,4446.62781813978,44,"REARING",2,2,4
"289","2012-13","HYRAX","HY018",2,"29/12/2012",1,"4H-39168",NA,"30/12/2012",3.88,23.9,105,364,4155.624,120,1,1,-0.869565217391304,1.8695652173913,-0.739130434782609,1.73913043478261,2,4,3235,-291.003818139782,4446.62781813978,677,"FIRST_CLUTH",1,2,1
"290","2012-13","HYRAX","HY018",2,"29/12/2012",1,"4H-39168",NA,"30/12/2012",4.37,23.9,105,364,4645.14994944,120,1,1,-0.869565217391304,1.8695652173913,-0.739130434782609,1.73913043478261,2,4,3235,198.522131300217,4446.62781813978,677,"FIRST_CLUTH",1,2,1
"291","2007-8","HYRAX","HY004",2,"19/04/2008",3,"4H-39168",NA,"21/04/2008",4,23.9,105,110,4169.18645856,231,1,1,-0.869565217391304,1.8695652173913,-0.739130434782609,1.73913043478261,0,0,3235,-277.441359579782,4446.62781813978,75,NA,1,1,4
"292","2007-8","HYRAX","HY004",2,"19/04/2008",3,"4H-39168",NA,"21/04/2008",4.34,23.9,105,110,4574.13765984,231,1,1,-0.869565217391304,1.8695652173913,-0.739130434782609,1.73913043478261,0,0,3235,127.509841700217,4446.62781813978,75,NA,1,1,4
"293","2013-14","HYRAX","HY021",3,"27/02/2014",0,"4H-55183",3,"27/02/2014",2.72,24.8,100,58,2936.90999448,179,0,3,-0.666666666666667,0.666666666666667,0,3,0,0,1,-531.11598108,3468.02597556,62,"SUCCESS",0,2,3
"294","2013-14","HYRAX","HY021",3,"25/02/2014",1,"4H-55183",NA,"26/02/2014",3.07,24.8,100,56,3188.26335744,177,0,3,-0.666666666666667,0.666666666666667,0,3,0,0,1,-279.76261812,3468.02597556,62,"SUCCESS",0,2,3
"295","2013-14","HYRAX","HY021",3,"25/02/2014",1,"4H-55183",NA,"26/02/2014",3.26,24.8,100,56,3495.19534056,177,0,3,-0.666666666666667,0.666666666666667,0,3,0,0,1,27.1693650000007,3468.02597556,62,"SUCCESS",0,2,3
"296","2014-15","HYRAX","HY022",2,"17/11/2014",0,"4H-55183",2,"",NA,24.8,100,321,3659.88081276,77,1,4,0.333333333333333,0.666666666666667,1,3,0,0,1,191.8548372,3468.02597556,264,"FIRST_CLUTH",0,3,1
"297","2013-14","HYRAX","HY020",2,"25/12/2013",0,"4H-55183",NA,"27/12/2013",3.21,24.8,100,359,3413.86331832,115,0,2,-0.666666666666667,0.666666666666667,-1,3,0,0,1,-54.16265724,3468.02597556,71,"REARING",NA,NA,2
"298","2013-14","HYRAX","HY020",2,"25/12/2013",0,"4H-55183",NA,"27/12/2013",3.32,24.8,100,359,3616.24106664,115,0,2,-0.666666666666667,0.666666666666667,-1,3,0,0,1,148.21509108,3468.02597556,71,"REARING",NA,NA,2
"299","2015-16","HYRAX","HY024",2,"07/02/2016",1,"4H-55183",NA,"08/02/2016",3.33,24.8,100,38,3555.7182036,159,2,3,1.33333333333333,0.666666666666667,0,3,5,0,1,87.6922280399999,3468.02597556,157,"SUCCESS",2,3,2
"300","2015-16","HYRAX","HY024",2,"07/02/2016",1,"4H-55183",NA,"08/02/2016",3.38,24.8,100,38,3613.94088624,159,2,3,1.33333333333333,0.666666666666667,0,3,5,0,1,145.914910680001,3468.02597556,157,"SUCCESS",2,3,2
"301","2014-15","HYRAX","HY022",2,"16/11/2014",0,"4H-55183",1,"16/11/2014",3.58,24.8,100,320,3732.2208,76,1,4,0.333333333333333,0.666666666666667,1,3,0,0,1,264.194824440001,3468.02597556,264,"FIRST_CLUTH",0,3,1
"302","2014-15","INDRI","IN021",2,"16/09/2014",0,"4H-48714",1,"16/09/2014",4.1,24.3,104,259,4304.68101,15,3,2,0,3,0,2,0,0,2,124.652925,4180.028085,199,"FIRST_CLUTH",1,1,NA
"303","2014-15","INDRI","IN021",2,"17/09/2014",0,"4H-48714",2,"21/09/2014",3.65,24.3,104,260,4055.37516,16,3,2,0,3,0,2,0,0,2,-124.652924999999,4180.028085,199,"FIRST_CLUTH",1,1,NA
"304","2007-8","INDRI","IN002",3,"19/12/2007",0,"4H-48922",1,"19/12/2007",3.39,25.1,101,353,3529.70496,109,0,0,0,0,0,0,3,24.25,3235,-15.1183985025004,3544.8233585025,39,"REARING",NA,NA,2
"305","2007-8","INDRI","IN002",3,"20/12/2007",0,"4H-48922",2,"20/12/2007",3.44,25.1,101,354,3667.52789388,110,0,0,0,0,0,0,3,16,3235,122.7045353775,3544.8233585025,39,"REARING",NA,NA,2
"306","2007-8","INDRI","IN002",3,"21/12/2007",0,"4H-48922",3,"21/12/2007",3.21,25.1,101,355,3437.2372216275,111,0,0,0,0,0,0,3,16,3235,-107.586136875,3544.8233585025,39,"REARING",NA,NA,2
"307","2008-9","INDRI","IN005",2,"04/02/2009",0,"4H-48926",1,"04/02/2009",3.35,24.1,101,35,3530.6260668,156,0,2,-1.44444444444444,1.44444444444444,-1.11111111111111,3.11111111111111,3,0,3241,-87.5445651118748,3618.17063191188,82,"INCUBATION",0,2,2
"308","2009-10","INDRI","IN008",2,"13/01/2010",0,"4H-48926",1,"13/01/2010",3.51,24.1,101,13,3684.77568,134,1,3,-0.444444444444444,1.44444444444444,-0.111111111111111,3.11111111111111,0,0,3241,66.6050480881245,3618.17063191188,60,"SUCCESS",0,4,3
"309","2009-10","INDRI","IN009",2,"01/03/2010",0,"4H-48926",1,"01/03/2010",3.43,24.1,101,60,3662.5439844,181,1,5,-0.444444444444444,1.44444444444444,1.88888888888889,3.11111111111111,0,4,3241,44.3733524881254,3618.17063191188,47,"SUCCESS",1,3,4
"310","2008-9","INDRI","IN005",2,"05/02/2009",0,"4H-48926",2,"05/02/2009",3.57,24.1,101,36,3737.28978,157,0,2,-1.44444444444444,1.44444444444444,-1.11111111111111,3.11111111111111,3,0,3241,119.119148088126,3618.17063191188,82,"INCUBATION",0,2,2
